time_s,voltage_v
9.551417112350463867e+00,2.544893329726854336e+00
9.556423425674438477e+00,2.544203107858074464e+00
9.561420679092407227e+00,2.544440334372560120e+00
9.566413640975952148e+00,2.543000285983119557e+00
9.571413278579711914e+00,2.543312018312456235e+00
9.576409339904785156e+00,2.543015783192608570e+00
9.581416845321655273e+00,2.542550270861419381e+00
9.586410760879516602e+00,2.542332117835535588e+00
9.591411113739013672e+00,2.541489308057940821e+00
9.596412181854248047e+00,2.541783158991713254e+00
9.601414442062377930e+00,2.541915481318888670e+00
9.606410264968872070e+00,2.542047803646064086e+00
9.611409902572631836e+00,2.541231815961815688e+00
9.616407155990600586e+00,2.541266386659906562e+00
9.621410846710205078e+00,2.542299335277001138e+00
9.626406908035278320e+00,2.542751138538257738e+00
9.631002902984619141e+00,2.577680656633455136e+00
9.634984493255615234e+00,2.542809551097100940e+00
9.638983488082885742e+00,2.542363708301032421e+00
9.642982721328735352e+00,2.544016545297687504e+00
9.646981239318847656e+00,2.544988101123344837e+00
9.650981426239013672e+00,2.544913595308493814e+00
9.654980897903442383e+00,2.545246189265988779e+00
9.658981323242187500e+00,2.545414870430811494e+00
9.662980556488037109e+00,2.546197479510006634e+00
9.666979312896728516e+00,2.546102708113516133e+00
9.671061992645263672e+00,2.545693224155094914e+00
9.674979448318481445e+00,2.547810977436420821e+00
9.678976774215698242e+00,2.546667164166827479e+00
9.682979822158813477e+00,2.546094959508771627e+00
9.686983108520507812e+00,2.546520536723200667e+00
9.690979242324829102e+00,2.546451395327018918e+00
9.694980144500732422e+00,2.546316092767249462e+00
9.698979616165161133e+00,2.547013467194255476e+00
9.702978372573852539e+00,2.546986645100909108e+00
9.706978082656860352e+00,2.547094529520813389e+00
9.710977554321289062e+00,2.547444408827353790e+00
9.714980602264404297e+00,2.547397917198886752e+00
9.718979120254516602e+00,2.548328941861265129e+00
9.722980976104736328e+00,2.549053734428135876e+00
9.726974964141845703e+00,2.548806971169349289e+00
9.731353998184204102e+00,2.547004526496473353e+00
9.736397743225097656e+00,2.545435732058969780e+00
9.741404056549072266e+00,2.544510071815260677e+00
9.746399164199829102e+00,2.544669216235782461e+00
9.751459360122680664e+00,2.543198769473882681e+00
9.756423234939575195e+00,2.540405695486747550e+00
9.761404752731323242e+00,2.540789549444860018e+00
9.766396284103393555e+00,2.541895811783768000e+00
9.771399736404418945e+00,2.539817397572683877e+00
9.776394605636596680e+00,2.540910546888178079e+00
9.781398057937622070e+00,2.541721766200276011e+00
9.786392211914062500e+00,2.541401689219676019e+00
9.791397809982299805e+00,2.541429703406060003e+00
9.796394348144531250e+00,2.541758125037923310e+00
9.801398038864135742e+00,2.542131250158697231e+00
9.806390523910522461e+00,2.541681831083515863e+00
9.811397075653076172e+00,2.541953628296092393e+00
9.816391229629516602e+00,2.543127243891625699e+00
9.821393966674804688e+00,2.543363874359592547e+00
9.826390027999877930e+00,2.543253605753613034e+00
9.831106424331665039e+00,2.541661565501876385e+00
9.834967136383056641e+00,2.546722000446557832e+00
9.838968038558959961e+00,2.546504443467192846e+00
9.842968225479125977e+00,2.546455567652650576e+00
9.846964120864868164e+00,2.548154896277773140e+00
9.850972414016723633e+00,2.548715776051971638e+00
9.854965925216674805e+00,2.549007838846187646e+00
9.858965873718261719e+00,2.549878066763647588e+00
9.862964153289794922e+00,2.550342387001799160e+00
9.866962671279907227e+00,2.550332850257498229e+00
9.870984077453613281e+00,2.550411528397980909e+00
9.874967098236083984e+00,2.549760049552923569e+00
9.878963232040405273e+00,2.550952738637058737e+00
9.882965564727783203e+00,2.551582759807438983e+00
9.886967897415161133e+00,2.551462954457158538e+00
9.890969514846801758e+00,2.551684683762155181e+00
9.894966363906860352e+00,2.552535242144494454e+00
9.898965358734130859e+00,2.552370137258784588e+00
9.902961492538452148e+00,2.553150362151904496e+00
9.906963348388671875e+00,2.553758925647607647e+00
9.910963773727416992e+00,2.553395933317653466e+00
9.914997339248657227e+00,2.553736275879892936e+00
9.918977975845336914e+00,2.550130194441103448e+00
9.922996044158935547e+00,2.550828164914627827e+00
9.926971435546875000e+00,2.548076814183809269e+00
9.931231975555419922e+00,2.546972936030976520e+00
9.935466289520263672e+00,2.538166348715585219e+00
9.940382003784179688e+00,2.544949358099622305e+00
9.945390939712524414e+00,2.545641368107958602e+00
9.950386524200439453e+00,2.546773856493694144e+00
9.955387830734252930e+00,2.546977108356608177e+00
9.960383653640747070e+00,2.547751968831058811e+00
9.965391159057617188e+00,2.548430865815981328e+00
9.970384359359741211e+00,2.549487656293828231e+00
9.975391864776611328e+00,2.549243873267635685e+00
9.980384826660156250e+00,2.549506729782430092e+00
9.985386371612548828e+00,2.549934095136415557e+00
9.990384340286254883e+00,2.550679153284925782e+00
9.995380878448486328e+00,2.549935883275971982e+00
1.000037980079650879e+01,2.551045125847474004e+00
1.000538539886474609e+01,2.550386494444190966e+00
1.001038098335266113e+01,2.551321095385682192e+00
1.001538038253784180e+01,2.551061219103481825e+00
1.002037787437438965e+01,2.550449675375184633e+00
1.002538275718688965e+01,2.550593322586217404e+00
1.003027343750000000e+01,2.547741836040239072e+00
1.003405213356018066e+01,2.554074234256057174e+00
1.003795218467712402e+01,2.552724784937475455e+00
1.004195165634155273e+01,2.551517790736888891e+00
1.004595136642456055e+01,2.550641006307722058e+00
1.004995059967041016e+01,2.550268477233466946e+00
1.005400490760803223e+01,2.550171917697420021e+00
1.005795359611511230e+01,2.549944823973754104e+00
1.006194949150085449e+01,2.549162810941077772e+00
1.006594920158386230e+01,2.548683589539955996e+00
1.006996631622314453e+01,2.547819918134202943e+00
1.007395553588867188e+01,2.545653885084853574e+00
1.007794666290283203e+01,2.544523184838674457e+00
1.008195161819458008e+01,2.543286388312147484e+00
1.008595490455627441e+01,2.543236320404567596e+00
1.008995079994201660e+01,2.541516726197805998e+00
1.009395027160644531e+01,2.541377251312404884e+00
1.009794974327087402e+01,2.541935746900528148e+00
1.010194897651672363e+01,2.541812365271134855e+00
1.010595178604125977e+01,2.543934886924610783e+00
1.010994958877563477e+01,2.543418710639322899e+00
1.011394834518432617e+01,2.543214862729890502e+00
1.011794829368591309e+01,2.543753688782893096e+00
1.012194776535034180e+01,2.544307415998865896e+00
1.012594437599182129e+01,2.544658487398443913e+00
1.013017201423645020e+01,2.544398611116243547e+00
1.013438105583190918e+01,2.547485536037151554e+00
1.013936781883239746e+01,2.540867035492305082e+00
1.014436984062194824e+01,2.541463678057632070e+00
1.014937567710876465e+01,2.542188470624502816e+00
1.015448856353759766e+01,2.523535194818400829e+00
1.015956258773803711e+01,2.513215245391755559e+00
1.016457796096801758e+01,2.502990067361601234e+00
1.016961193084716797e+01,2.488159237880616104e+00
1.017462706565856934e+01,2.487602530432049264e+00
1.017957162857055664e+01,2.482272086414347267e+00
1.018450593948364258e+01,2.499357163829465378e+00
1.018946528434753418e+01,2.469384368584676803e+00
1.019444203376770020e+01,2.472707923973551214e+00
1.019938707351684570e+01,2.477200326585808465e+00
1.020438098907470703e+01,2.480952439421705957e+00
1.020940756797790527e+01,2.487012444378429166e+00
1.021442031860351562e+01,2.488056121832862289e+00
1.021941781044006348e+01,2.494858800752020045e+00
1.022449231147766113e+01,2.486619649722534575e+00
